credit_card_id,customer_id,card_type,card_limit,current_balance,last_payment_date,payment_due_date,payment_status,credit_utilization,credit_card_number,bank_name
2660,1192,visa,150000,23842,2024-05-09,2024-06-08,Overdue,0.16,4274136923978550,Canara Bank
2661,1166,mastercard,500000,286461,2024-02-11,2024-03-12,Overdue,0.57,5148080236756630,Kotak Mahindra
2662,1451,mastercard,50000,8878,2024-07-02,2024-08-01,Pending,0.18,2255830456723970,Kotak Mahindra
2663,1451,mastercard,300000,223514,2024-01-31,2024-03-01,Pending,0.75,2496963066400040,Central Bank of India
2664,903,mastercard,20000,16071,2024-10-26,2024-11-25,Paid,0.8,2702445535701810,Bajaj Finserv
2665,903,visa,50000,36782,2024-06-20,2024-07-20,Pending,0.74,4118152936421380,Andhra Bank
2666,191,mastercard,40000,32611,2024-03-26,2024-04-25,Pending,0.82,5483659805531890,ICICI
2667,548,visa,30000,2922,2024-04-01,2024-05-01,Pending,0.1,4881267611026860,Bank of Maharashtra
2668,548,visa,300000,164444,2024-02-17,2024-03-18,Overdue,0.55,4957290168549780,ICICI
2669,548,visa,15000,4963,2024-02-23,2024-03-24,Pending,0.33,4262350097085690,Kotak Mahindra
2670,464,mastercard,150000,13745,2024-10-15,2024-11-14,Overdue,0.09,2281516045700680,Central Bank of India
2671,464,visa,150000,97209,2024-05-05,2024-06-04,Overdue,0.65,4106177528954120,ICICI
2672,242,visa,20000,14982,2024-10-04,2024-11-03,Paid,0.75,4224934263666160,Yes Bank
2673,1058,mastercard,20000,6671,2024-03-25,2024-04-24,Pending,0.33,2712434531124020,Kotak Mahindra
2674,1246,visa,15000,6250,2024-07-06,2024-08-05,Paid,0.42,4371622771146400,Axis Bank
2675,1246,mastercard,15000,14817,2024-01-20,2024-02-19,Paid,0.99,2600267392931230,Canara Bank
2676,114,visa,75000,29933,2024-01-12,2024-02-11,Pending,0.4,4279611452338220,Union Bank of India
2677,114,visa,25000,4642,2024-04-28,2024-05-28,Overdue,0.19,4168369906784720,Yes Bank
2678,114,mastercard,75000,74781,2024-01-18,2024-02-17,Overdue,1,2716502652896230,Indian Bank
2679,33,visa,300000,142928,2024-02-18,2024-03-19,Pending,0.48,4250210590277640,HDFC
2680,624,mastercard,75000,49431,2024-04-27,2024-05-27,Pending,0.66,5518442201441700,Kotak Mahindra
2681,624,mastercard,40000,39330,2024-03-29,2024-04-28,Paid,0.98,2260254489432400,Union Bank of India
2682,1290,visa,400000,235472,2024-09-08,2024-10-08,Paid,0.59,4769291717007660,Yes Bank
2683,896,visa,300000,59968,2024-11-06,2024-12-06,Paid,0.2,4827777734593320,Bank of Baroda
2684,896,mastercard,20000,6008,2024-05-06,2024-06-05,Overdue,0.3,5488312869033860,Canara Bank
2685,896,discover,400000,134479,2024-06-16,2024-07-16,Overdue,0.34,6011401977974960,Union Bank of India
2686,60,mastercard,150000,75088,2024-10-30,2024-11-29,Pending,0.5,5499866983886770,Bank of Maharashtra
2687,60,mastercard,20000,3912,2024-08-10,2024-09-09,Pending,0.2,2677900612343580,Kotak Mahindra
2688,72,visa,150000,130539,2024-06-04,2024-07-04,Paid,0.87,4717914494514880,Punjab National Bank
2689,72,visa,100000,62759,2024-08-20,2024-09-19,Paid,0.63,4292464520928430,Axis Bank
2690,388,visa,15000,13649,2024-06-17,2024-07-17,Pending,0.91,4031847866796400,Bank of Baroda
2691,388,visa,500000,363654,2024-11-15,2024-12-15,Paid,0.73,4330334978343340,Yes Bank
2692,388,mastercard,200000,97229,2024-09-16,2024-10-16,Pending,0.49,5581892193596250,Punjab National Bank
2693,1414,mastercard,200000,10761,2024-09-29,2024-10-29,Overdue,0.05,2234186944351730,RBL Bank
2694,1414,visa,500000,110326,2024-08-21,2024-09-20,Overdue,0.22,4081492303372030,Canara Bank
2695,1414,discover,200000,3725,2024-10-28,2024-11-27,Paid,0.02,6011959773018370,Canara Bank
2696,882,mastercard,25000,11472,2024-04-21,2024-05-21,Pending,0.46,5570264262338090,Kotak Mahindra
2697,322,visa,75000,49811,2024-02-05,2024-03-06,Paid,0.66,4546060640491320,Indian Bank
2698,322,visa,30000,6028,2024-05-19,2024-06-18,Overdue,0.2,4795801329000720,Kotak Mahindra
2699,127,mastercard,300000,230095,2024-08-28,2024-09-27,Paid,0.77,2717046269564730,IDBI Bank
2700,1005,visa,30000,19715,2024-02-25,2024-03-26,Overdue,0.66,4584087663574530,Indian Bank
2701,1005,visa,25000,17928,2024-11-09,2024-12-09,Pending,0.72,4186132919189320,ICICI
2702,25,visa,300000,34147,2024-08-14,2024-09-13,Pending,0.11,4399914205149310,RBL Bank
2703,61,visa,200000,188870,2024-03-12,2024-04-11,Paid,0.94,4224531510740590,Canara Bank
2704,61,mastercard,15000,2350,2024-10-02,2024-11-01,Paid,0.16,2269755911045280,Yes Bank
2705,737,visa,75000,448,2024-02-03,2024-03-04,Overdue,0.01,4822734020251000,ICICI
2706,737,mastercard,500000,297247,2024-08-05,2024-09-04,Paid,0.59,2276180756205510,Yes Bank
2707,737,rupay,15000,9234,2024-05-25,2024-06-24,Overdue,0.62,62121800000000,Bajaj Finserv
2708,138,mastercard,40000,25347,2024-06-13,2024-07-13,Pending,0.63,2327209395261600,Yes Bank
2709,35,mastercard,200000,65547,2024-05-19,2024-06-18,Pending,0.33,5443721610548670,IDBI Bank
2710,35,mastercard,25000,14883,2024-04-30,2024-05-30,Overdue,0.6,2262726417441520,Bank of India
2711,100,visa,25000,9399,2024-10-17,2024-11-16,Overdue,0.38,4674666907355960,Bank of Baroda
2712,100,mastercard,40000,10506,2024-03-16,2024-04-15,Pending,0.26,5547602047046540,HDFC
2713,402,mastercard,500000,157211,2024-01-29,2024-02-28,Paid,0.31,5217920693383660,ICICI
2714,1050,mastercard,75000,70975,2024-02-12,2024-03-13,Paid,0.95,2247591508761780,Union Bank of India
2715,1050,visa,300000,185042,2024-02-26,2024-03-27,Paid,0.62,4000908148100700,Union Bank of India
2716,1050,amex,75000,60369,2024-09-26,2024-10-26,Overdue,0.8,377830000000000,IDBI Bank
2717,1174,mastercard,75000,60754,2024-05-04,2024-06-03,Pending,0.81,2567074621987710,Canara Bank
2718,1174,mastercard,300000,209129,2024-06-27,2024-07-27,Paid,0.7,2704927869032970,RBL Bank
2719,1174,visa,30000,7109,2024-07-09,2024-08-08,Overdue,0.24,4115160978787880,Kotak Mahindra
2720,944,visa,400000,345676,2024-04-19,2024-05-19,Overdue,0.86,4117538169149310,Bank of India
2721,1565,mastercard,150000,107009,2024-02-16,2024-03-17,Pending,0.71,5547495448030330,Indian Bank
2722,913,visa,75000,18524,2024-04-18,2024-05-18,Pending,0.25,4740211254857170,Axis Bank
2723,913,mastercard,40000,27008,2024-11-11,2024-12-11,Paid,0.68,2278821645705920,Kotak Mahindra
2724,1353,visa,50000,36155,2024-04-05,2024-05-05,Paid,0.72,4957314392537640,Union Bank of India
2725,1353,mastercard,25000,14515,2024-05-25,2024-06-24,Paid,0.58,2230065797092020,Kotak Mahindra
2726,1142,mastercard,200000,174848,2024-07-22,2024-08-21,Paid,0.87,2328315701426840,IDFC First Bank
2727,1142,visa,300000,210699,2024-10-18,2024-11-17,Overdue,0.7,4304876705554570,Kotak Mahindra
2728,1142,discover,75000,41483,2024-01-25,2024-02-24,Pending,0.55,6011767962753700,Yes Bank
2729,1020,visa,500000,488244,2024-11-13,2024-12-13,Pending,0.98,4385895655329190,Canara Bank
2730,1020,visa,300000,50889,2024-09-08,2024-10-08,Paid,0.17,4629493066874590,SBI
2731,1020,visa,15000,14127,2024-07-20,2024-08-19,Paid,0.94,4188068110030320,Canara Bank
2732,1578,visa,50000,23376,2024-11-11,2024-12-11,Paid,0.47,4079222586449580,Punjab National Bank
2733,1578,visa,40000,4326,2024-10-28,2024-11-27,Pending,0.11,4287921637546100,Andhra Bank
2734,1578,mastercard,200000,117077,2024-06-27,2024-07-27,Pending,0.59,5113350797417660,Canara Bank
2735,1390,visa,40000,19873,2024-01-24,2024-02-23,Paid,0.5,4535597097636160,Federal Bank
2736,1143,visa,25000,5349,2024-04-23,2024-05-23,Pending,0.21,4157119830672800,Axis Bank
2737,107,mastercard,25000,18404,2024-04-03,2024-05-03,Overdue,0.74,2720681487163250,Bajaj Finserv
2738,1042,mastercard,400000,130752,2024-04-23,2024-05-23,Paid,0.33,2282562752580740,Punjab National Bank
2739,1042,mastercard,20000,1290,2024-01-10,2024-02-09,Paid,0.06,5240321909284660,Union Bank of India
2740,1042,mastercard,75000,62505,2024-09-23,2024-10-23,Paid,0.83,2700139780819550,HDFC
2741,755,mastercard,100000,76662,2024-03-02,2024-04-01,Overdue,0.77,2703691288317460,Bank of Baroda
2742,755,mastercard,15000,8057,2024-10-29,2024-11-28,Overdue,0.54,2278959973735160,Bank of Maharashtra
2743,755,mastercard,50000,5571,2024-06-19,2024-07-19,Pending,0.11,2449336131263350,SBI
2744,214,visa,25000,20448,2024-01-20,2024-02-19,Pending,0.82,4606375883466240,Union Bank of India
2745,214,visa,20000,6459,2024-10-02,2024-11-01,Overdue,0.32,4015859884437170,Canara Bank
2746,214,mastercard,400000,43554,2024-07-19,2024-08-18,Pending,0.11,5492018339575070,Andhra Bank
2747,1256,mastercard,15000,10188,2024-03-03,2024-04-02,Overdue,0.68,2295639155385500,Central Bank of India
2748,1256,visa,50000,16561,2024-04-17,2024-05-17,Paid,0.33,4054898044053020,RBL Bank
2749,1256,amex,150000,6145,2024-02-20,2024-03-21,Pending,0.04,374298000000000,Canara Bank
2750,523,visa,15000,10639,2024-05-14,2024-06-13,Paid,0.71,4639128004991990,Indian Bank
2751,835,mastercard,100000,56747,2024-03-25,2024-04-24,Pending,0.57,5580826309437370,ICICI
2752,835,mastercard,400000,398335,2024-06-10,2024-07-10,Overdue,1,5214836044194750,IDBI Bank
2753,1261,visa,50000,36128,2024-07-26,2024-08-25,Paid,0.72,4668595971789950,Punjab National Bank
2754,9,visa,400000,300759,2024-03-22,2024-04-21,Paid,0.75,4031973549312920,Indian Bank
2755,9,mastercard,30000,29639,2024-04-16,2024-05-16,Pending,0.99,2254297044223440,Union Bank of India
2756,1062,mastercard,15000,11391,2024-04-11,2024-05-11,Overdue,0.76,2256950776541890,IDFC First Bank
2757,1062,mastercard,50000,24038,2024-11-01,2024-12-01,Overdue,0.48,2242525069419980,Central Bank of India
2758,872,mastercard,400000,179373,2024-07-05,2024-08-04,Paid,0.45,5597381378090690,Bank of India
2759,1252,mastercard,150000,50568,2024-07-20,2024-08-19,Pending,0.34,2714128456354020,Indian Bank
2760,783,mastercard,20000,14741,2024-05-11,2024-06-10,Overdue,0.74,2294404105071320,SBI
2761,966,mastercard,150000,29759,2024-05-26,2024-06-25,Paid,0.2,2242891315980670,Punjab National Bank
2762,966,visa,30000,2438,2024-10-16,2024-11-15,Paid,0.08,4706393485063780,Bank of India
2763,966,discover,25000,18740,2024-01-05,2024-02-04,Paid,0.75,6011217689193450,SBI
2764,517,visa,15000,11847,2024-01-11,2024-02-10,Paid,0.79,4693030899726050,Canara Bank
2765,1244,visa,25000,19095,2024-10-24,2024-11-23,Overdue,0.76,4975852473118090,IDBI Bank
2766,1244,mastercard,500000,348619,2024-03-04,2024-04-03,Paid,0.7,2288052841556880,Andhra Bank
2767,1244,discover,15000,11536,2024-10-22,2024-11-21,Paid,0.77,6011314131431620,Kotak Mahindra
2768,375,visa,25000,3004,2024-07-02,2024-08-01,Overdue,0.12,4050170462596370,SBI
2769,375,visa,75000,30549,2024-10-19,2024-11-18,Paid,0.41,4552993820901700,ICICI
2770,656,visa,75000,41996,2024-06-26,2024-07-26,Overdue,0.56,4312144857403270,RBL Bank
2771,1381,visa,100000,25860,2024-09-02,2024-10-02,Overdue,0.26,4734520281468770,Bajaj Finserv
2772,1381,visa,100000,37757,2024-11-10,2024-12-10,Overdue,0.38,4547496229412780,Bank of Maharashtra
2773,1381,visa,100000,24238,2024-03-01,2024-03-31,Overdue,0.24,4500716673348000,HDFC
2774,1540,visa,25000,6478,2024-07-05,2024-08-04,Pending,0.26,4582586068810350,Punjab National Bank
2775,1540,visa,400000,65017,2024-06-09,2024-07-09,Overdue,0.16,4969251685919830,SBI
2776,1540,visa,25000,10531,2024-10-08,2024-11-07,Paid,0.42,4905346006560760,Bank of Baroda
2777,294,mastercard,300000,155566,2024-10-11,2024-11-10,Overdue,0.52,5104747049441210,Central Bank of India
2778,294,mastercard,30000,13976,2024-08-26,2024-09-25,Pending,0.47,2274944723874070,Bank of India
2779,294,visa,150000,1830,2024-09-26,2024-10-26,Overdue,0.01,4431710953586880,IDFC First Bank
2780,166,mastercard,500000,84548,2024-09-11,2024-10-11,Paid,0.17,2501413901406190,ICICI
2781,92,visa,100000,45118,2024-08-01,2024-08-31,Overdue,0.45,4608090601342300,ICICI
2782,92,mastercard,20000,14612,2024-06-06,2024-07-06,Paid,0.73,2455087882832470,SBI
2783,16,mastercard,200000,94759,2024-10-06,2024-11-05,Overdue,0.47,2229794516318460,Andhra Bank
2784,682,visa,200000,68796,2024-08-26,2024-09-25,Overdue,0.34,4842360584188490,Canara Bank
2785,682,mastercard,50000,48640,2024-08-23,2024-09-22,Pending,0.97,2500135666528810,Bank of India
2786,682,amex,40000,32052,2024-07-20,2024-08-19,Pending,0.8,375055000000000,Federal Bank
2787,983,visa,30000,19242,2024-09-07,2024-10-07,Paid,0.64,4660811823280850,ICICI
2788,983,mastercard,75000,60941,2024-10-21,2024-11-20,Pending,0.81,2720857638598000,Canara Bank
2789,1127,mastercard,100000,60868,2024-06-24,2024-07-24,Pending,0.61,2720897793473740,Punjab National Bank
2790,1127,visa,400000,393505,2024-09-12,2024-10-12,Pending,0.98,4069690485411770,Central Bank of India
2791,879,visa,25000,10378,2024-02-12,2024-03-13,Pending,0.42,4773429883741770,Punjab National Bank
2792,879,mastercard,50000,914,2024-01-14,2024-02-13,Pending,0.02,2260978115032170,Bank of Baroda
2793,533,visa,200000,48210,2024-03-16,2024-04-15,Paid,0.24,4719370852336610,Axis Bank
2794,533,visa,75000,61903,2024-04-13,2024-05-13,Paid,0.83,4241157729722960,IDFC First Bank
2795,483,mastercard,30000,710,2024-10-07,2024-11-06,Pending,0.02,2275693055827120,Union Bank of India
2796,483,visa,40000,36000,2024-04-14,2024-05-14,Pending,0.9,4690538619397050,Yes Bank
2797,483,discover,100000,79537,2024-08-21,2024-09-20,Overdue,0.8,6011777732000740,Bajaj Finserv
2798,442,mastercard,75000,20948,2024-08-18,2024-09-17,Pending,0.28,2284167453441810,ICICI
2799,442,mastercard,20000,2192,2024-05-31,2024-06-30,Pending,0.11,2222302296347130,Bajaj Finserv
2800,442,mastercard,25000,7705,2024-10-11,2024-11-10,Overdue,0.31,5413979623500500,Bajaj Finserv
2801,337,visa,75000,64291,2024-03-12,2024-04-11,Paid,0.86,4143273003122100,Indian Bank
2802,337,visa,50000,41317,2024-11-06,2024-12-06,Pending,0.83,4274428342702660,Andhra Bank
2803,807,mastercard,200000,31941,2024-06-20,2024-07-20,Overdue,0.16,2232817527076520,Punjab National Bank
2804,807,mastercard,50000,47497,2024-02-25,2024-03-26,Pending,0.95,5566731567290470,Punjab National Bank
2805,1506,mastercard,200000,124131,2024-06-27,2024-07-27,Paid,0.62,2720823748603800,HDFC
2806,1506,mastercard,50000,27328,2024-08-21,2024-09-20,Paid,0.55,2713092918599620,Kotak Mahindra
2807,1428,mastercard,400000,122388,2024-04-26,2024-05-26,Pending,0.31,2243815654940810,Bajaj Finserv
2808,1428,mastercard,150000,89327,2024-04-20,2024-05-20,Overdue,0.6,2253482592930030,Canara Bank
2809,6,visa,25000,10545,2024-08-26,2024-09-25,Overdue,0.42,4342754402064270,Bank of Maharashtra
2810,6,visa,400000,310816,2024-10-27,2024-11-26,Overdue,0.78,4882645776850770,Yes Bank
2811,6,visa,100000,73832,2024-11-13,2024-12-13,Pending,0.74,4237391824567510,HDFC
2812,1298,mastercard,150000,25056,2024-03-19,2024-04-18,Pending,0.17,5171908759532770,Punjab National Bank
2813,1298,mastercard,20000,17341,2024-04-18,2024-05-18,Pending,0.87,2279115960671440,IDBI Bank
2814,392,mastercard,20000,14728,2024-10-11,2024-11-10,Pending,0.74,2719705817269480,Kotak Mahindra
2815,392,mastercard,400000,75016,2024-01-27,2024-02-26,Pending,0.19,2532200052878200,ICICI
2816,63,mastercard,30000,7318,2024-06-08,2024-07-08,Overdue,0.24,2720984746720630,HDFC
2817,264,mastercard,50000,40675,2024-02-23,2024-03-24,Pending,0.81,2475437525474910,Federal Bank
2818,264,visa,500000,143003,2024-03-02,2024-04-01,Pending,0.29,4681276884486430,Bajaj Finserv
2819,264,amex,200000,140590,2024-06-14,2024-07-14,Paid,0.7,349430000000000,Kotak Mahindra
2820,683,visa,40000,3969,2024-09-03,2024-10-03,Overdue,0.1,4233363139934100,Kotak Mahindra
2821,683,mastercard,30000,25909,2024-01-20,2024-02-19,Pending,0.86,5157767101931010,Central Bank of India
2822,1200,visa,40000,17104,2024-10-19,2024-11-18,Paid,0.43,4666069560784040,Punjab National Bank
2823,1200,mastercard,15000,472,2024-10-05,2024-11-04,Overdue,0.03,2703860055326430,Central Bank of India
2824,1075,visa,50000,30470,2024-03-08,2024-04-07,Paid,0.61,4975911041217510,IDBI Bank
2825,689,mastercard,150000,41150,2024-03-06,2024-04-05,Overdue,0.27,2710253080603950,IDBI Bank
2826,689,mastercard,20000,8963,2024-11-02,2024-12-02,Pending,0.45,2524089765949220,IDFC First Bank
2827,912,visa,400000,318002,2024-07-19,2024-08-18,Pending,0.8,4570185793949520,Indian Bank
2828,912,visa,200000,33694,2024-07-20,2024-08-19,Pending,0.17,4354436247339670,HDFC
2829,423,visa,15000,14217,2024-06-26,2024-07-26,Pending,0.95,4389108323361550,Federal Bank
2830,423,mastercard,50000,9289,2024-03-04,2024-04-03,Pending,0.19,2285658053856460,Union Bank of India
2831,1029,visa,300000,227677,2024-10-01,2024-10-31,Overdue,0.76,4984658185747510,Canara Bank
2832,518,mastercard,25000,10702,2024-05-03,2024-06-02,Overdue,0.43,2710658349649510,ICICI
2833,518,mastercard,50000,37068,2024-06-08,2024-07-08,Overdue,0.74,2539905610550360,ICICI
2834,518,visa,400000,376056,2024-06-16,2024-07-16,Overdue,0.94,4434837657378880,Punjab National Bank
2835,1178,mastercard,20000,2224,2024-04-30,2024-05-30,Paid,0.11,2343239855750140,Punjab National Bank
2836,598,visa,150000,42829,2024-06-07,2024-07-07,Overdue,0.29,4174720215845530,Yes Bank
2837,598,visa,500000,188909,2024-01-23,2024-02-22,Pending,0.38,4594018262398150,Canara Bank
2838,598,visa,75000,45032,2024-01-18,2024-02-17,Paid,0.6,4456669981705810,Bajaj Finserv
2839,200,mastercard,150000,16292,2024-09-14,2024-10-14,Overdue,0.11,2224951787627680,Central Bank of India
2840,1074,mastercard,400000,81256,2024-01-25,2024-02-24,Overdue,0.2,2709439701140640,SBI
2841,1190,visa,100000,20848,2024-03-17,2024-04-16,Paid,0.21,4384469109683950,IDFC First Bank
2842,1190,visa,30000,1851,2024-10-31,2024-11-30,Overdue,0.06,4959888863194490,Federal Bank
2843,185,visa,15000,10533,2024-09-26,2024-10-26,Overdue,0.7,4731540246599210,Yes Bank
2844,185,mastercard,15000,691,2024-03-23,2024-04-22,Paid,0.05,2289235672491340,Yes Bank
2845,185,discover,25000,16403,2024-05-15,2024-06-14,Pending,0.66,6530548729199490,Canara Bank
2846,1234,mastercard,500000,332571,2024-05-03,2024-06-02,Overdue,0.67,5142870484612070,Union Bank of India
2847,1234,visa,150000,75927,2024-09-16,2024-10-16,Pending,0.51,4855229619861720,HDFC
2848,1234,rupay,400000,365494,2024-04-29,2024-05-29,Pending,0.91,62175400000000,ICICI
2849,428,visa,200000,9438,2024-07-26,2024-08-25,Paid,0.05,4552577566417610,Yes Bank
2850,428,mastercard,15000,5724,2024-05-12,2024-06-11,Overdue,0.38,2573195491272690,SBI
2851,428,rupay,50000,33367,2024-02-17,2024-03-18,Paid,0.67,62333600000000,Punjab National Bank
2852,445,visa,300000,147543,2024-01-12,2024-02-11,Pending,0.49,4948373614282960,Federal Bank
2853,445,mastercard,150000,101821,2024-04-17,2024-05-17,Paid,0.68,2720106343821870,Kotak Mahindra
2854,445,rupay,40000,21920,2024-08-25,2024-09-24,Paid,0.55,62530600000000,Axis Bank
2855,45,mastercard,100000,3777,2024-05-12,2024-06-11,Pending,0.04,5447656359678860,Andhra Bank
2856,45,mastercard,30000,6056,2024-08-26,2024-09-25,Paid,0.2,2720286174907960,ICICI
2857,386,mastercard,500000,55957,2024-08-01,2024-08-31,Overdue,0.11,2654727355940260,Kotak Mahindra
2858,386,visa,500000,298952,2024-11-16,2024-12-16,Overdue,0.6,4244487930804940,Indian Bank
2859,1541,visa,200000,79526,2024-08-15,2024-09-14,Pending,0.4,4637362627056520,IDBI Bank
2860,958,visa,300000,120486,2024-04-06,2024-05-06,Overdue,0.4,4067176532435630,IDFC First Bank
2861,581,visa,150000,6242,2024-02-16,2024-03-17,Pending,0.04,4718132430019940,HDFC
2862,581,visa,25000,10942,2024-09-03,2024-10-03,Paid,0.44,4201645285695020,Bajaj Finserv
2863,1097,mastercard,400000,171630,2024-02-14,2024-03-15,Pending,0.43,2235646790138510,Union Bank of India
2864,973,visa,100000,62937,2024-03-28,2024-04-27,Overdue,0.63,4139698921018170,Andhra Bank
2865,973,mastercard,500000,349712,2024-02-17,2024-03-18,Paid,0.7,2224683668138890,SBI
2866,982,visa,15000,13970,2024-04-20,2024-05-20,Paid,0.93,4285595176401310,Andhra Bank
2867,982,visa,15000,4493,2024-06-28,2024-07-28,Paid,0.3,4022627500864880,Indian Bank
2868,982,mastercard,75000,74463,2024-03-08,2024-04-07,Paid,0.99,2238334080539470,Axis Bank
2869,756,visa,50000,14110,2024-09-07,2024-10-07,Overdue,0.28,4296777784454050,Kotak Mahindra
2870,592,mastercard,400000,195465,2024-04-24,2024-05-24,Paid,0.49,2525892663257820,IDFC First Bank
